img_path,class_id
0\00000_00004_00018.png,0
0\00000_00004_00019.png,0
0\00000_00004_00020.png,0
0\00000_00004_00021.png,0
0\00000_00004_00022.png,0
0\00000_00004_00023.png,0
0\00000_00004_00024.png,0
0\00000_00004_00025.png,0
0\00000_00004_00026.png,0
0\00000_00004_00027.png,0
0\00000_00004_00028.png,0
0\00000_00004_00029.png,0
0\00000_00005_00000.png,0
0\00000_00005_00001.png,0
0\00000_00005_00002.png,0
0\00000_00005_00003.png,0
0\00000_00005_00004.png,0
0\00000_00005_00005.png,0
0\00000_00005_00006.png,0
0\00000_00005_00007.png,0
0\00000_00005_00008.png,0
0\00000_00005_00009.png,0
0\00000_00005_00010.png,0
0\00000_00005_00011.png,0
0\00000_00005_00012.png,0
0\00000_00005_00013.png,0
0\00000_00005_00014.png,0
0\00000_00005_00015.png,0
0\00000_00005_00016.png,0
0\00000_00005_00017.png,0
0\00000_00005_00018.png,0
0\00000_00005_00019.png,0
0\00000_00005_00020.png,0
0\00000_00005_00021.png,0
0\00000_00005_00023.png,0
0\00000_00005_00024.png,0
0\00000_00005_00025.png,0
0\00000_00005_00026.png,0
0\00000_00005_00027.png,0
0\00000_00005_00028.png,0
0\00000_00005_00029.png,0
0\00000_00006_00001.png,0
0\00000_00006_00002.png,0
0\00000_00006_00003.png,0
0\00000_00006_00004.png,0
0\00000_00006_00005.png,0
0\00000_00006_00006.png,0
0\00000_00006_00007.png,0
0\00000_00006_00008.png,0
0\00000_00006_00009.png,0
0\00000_00006_00010.png,0
0\00000_00006_00011.png,0
0\00000_00006_00012.png,0
0\00000_00006_00013.png,0
0\00000_00006_00014.png,0
0\00000_00006_00015.png,0
0\00000_00006_00016.png,0
0\00000_00006_00017.png,0
0\00000_00006_00018.png,0
0\00000_00006_00019.png,0
0\00000_00006_00020.png,0
0\00000_00006_00021.png,0
0\00000_00006_00022.png,0
0\00000_00006_00023.png,0
0\00000_00006_00024.png,0
0\00000_00006_00025.png,0
0\00000_00006_00027.png,0
0\00000_00006_00028.png,0
0\00001.png,0
0\00001_00000_00000.png,0
0\00001_00000_00026.png,0
0\00001_00001_00021.png,0
0\00001_00002_00011.png,0
0\00001_00002_00020.png,0
0\00001_00002_00021.png,0
0\00001_00002_00029.png,0
0\00001_00003_00019.png,0
0\00001_00003_00020.png,0
0\00001_00003_00024.png,0
0\00001_00003_00025.png,0
0\00001_00004_00006.png,0
0\00001_00004_00007.png,0
0\00001_00004_00011.png,0
0\00001_00004_00026.png,0
0\00001_00004_00029.png,0
0\00001_00005_00011.png,0
0\00001_00005_00024.png,0
0\00001_00006_00000.png,0
0\00001_00006_00020.png,0
0\00001_00006_00025.png,0
0\00001_00007_00000.png,0
0\00001_00007_00024.png,0
0\00001_00008_00021.png,0
0\00001_00008_00028.png,0
0\00001_00009_00015.png,0
0\00001_00009_00016.png,0
0\00001_00009_00028.png,0
0\00001_00010_00018.png,0
0\00001_00010_00019.png,0
0\00001_00010_00028.png,0
0\00001_00010_00029.png,0
0\00001_00011_00016.png,0
0\00001_00011_00026.png,0
0\00001_00011_00027.png,0
0\00001_00012_00025.png,0
0\00001_00012_00026.png,0
0\00001_00013_00016.png,0
0\00001_00014_00025.png,0
0\00001_00014_00026.png,0
0\00001_00015_00013.png,0
0\00001_00015_00014.png,0
0\00001_00015_00015.png,0
0\00001_00015_00016.png,0
0\00001_00015_00025.png,0
0\00001_00015_00026.png,0
0\00001_00015_00027.png,0
0\00001_00016_00021.png,0
0\00001_00016_00026.png,0
0\00001_00016_00027.png,0
0\00001_00017_00017.png,0
0\00001_00017_00026.png,0
0\00001_00017_00027.png,0
0\00001_00018_00006.png,0
0\00001_00018_00017.png,0
0\00001_00018_00023.png,0
0\00001_00020_00004.png,0
0\00001_00020_00023.png,0
0\00001_00021_00021.png,0
0\00001_00021_00028.png,0
0\00001_00022_00020.png,0
0\00001_00022_00021.png,0
0\00001_00022_00025.png,0
0\00001_00022_00026.png,0
0\00001_00026_00009.png,0
0\00001_00026_00025.png,0
0\00001_00027_00016.png,0
0\00001_00027_00025.png,0
0\00001_00027_00029.png,0
0\00001_00028_00016.png,0
0\00001_00028_00025.png,0
0\00001_00029_00015.png,0
0\00001_00029_00022.png,0
0\00001_00030_00021.png,0
0\00001_00030_00022.png,0
0\00001_00031_00015.png,0
0\00001_00031_00026.png,0
0\00001_00032_00011.png,0
0\00001_00032_00020.png,0
0\00001_00032_00024.png,0
0\00001_00033_00014.png,0
0\00001_00033_00023.png,0
0\00001_00033_00027.png,0
0\00001_00033_00029.png,0
0\00001_00034_00015.png,0
0\00001_00034_00024.png,0
0\00001_00034_00025.png,0
0\00001_00035_00018.png,0
0\00001_00035_00027.png,0
0\00001_00035_00028.png,0
0\00001_00036_00018.png,0
0\00001_00036_00027.png,0
0\00001_00037_00022.png,0
0\00001_00037_00026.png,0
0\00001_00038_00026.png,0
0\00001_00038_00029.png,0
0\00001_00039_00009.png,0
0\00001_00039_00019.png,0
0\00001_00039_00028.png,0
0\00001_00040_00017.png,0
0\00001_00040_00026.png,0
0\00001_00041_00007.png,0
0\00001_00041_00016.png,0
0\00001_00041_00025.png,0
0\00001_00042_00013.png,0
0\00001_00042_00022.png,0
0\00001_00042_00028.png,0
0\00001_00043_00009.png,0
0\00001_00043_00018.png,0
0\00001_00043_00027.png,0
0\00001_00044_00017.png,0
0\00001_00044_00026.png,0
0\00001_00044_00029.png,0
0\00001_00045_00000.png,0
0\00001_00045_00009.png,0
0\00001_00045_00018.png,0
0\00001_00045_00028.png,0
0\00001_00046_00007.png,0
0\00001_00046_00016.png,0
0\00001_00046_00025.png,0
0\00001_00047_00013.png,0
0\00001_00047_00022.png,0
0\00001_00047_00029.png,0
0\00001_00048_00017.png,0
0\00001_00048_00027.png,0
0\00001_00048_00028.png,0
0\00001_00049_00017.png,0
0\00001_00049_00026.png,0
0\00001_00049_00027.png,0
0\00001_00050_00015.png,0
0\00001_00050_00024.png,0
0\00001_00051_00020.png,0
0\00001_00051_00021.png,0
0\00001_00051_00022.png,0
0\00001_00051_00023.png,0
0\00001_00051_00024.png,0
0\00001_00051_00028.png,0
0\00001_00051_00029.png,0
0\00001_00052_00017.png,0
0\00001_00052_00026.png,0
0\00001_00053_00007.png,0
0\00001_00053_00016.png,0
0\00001_00053_00025.png,0
0\00001_00054_00004.png,0
0\00001_00054_00013.png,0
0\00001_00054_00022.png,0
0\00001_00054_00029.png,0
0\00001_00055_00000.png,0
0\00001_00055_00009.png,0
0\00001_00055_00026.png,0
0\00001_00056_00006.png,0
0\00001_00056_00015.png,0
0\00001_00056_00024.png,0
0\00001_00057_00019.png,0
0\00001_00057_00028.png,0
0\00001_00058_00009.png,0
0\00001_00058_00018.png,0
0\00001_00058_00027.png,0
0\00001_00059_00010.png,0
0\00001_00059_00019.png,0
0\00001_00059_00027.png,0
0\00001_00060_00017.png,0
0\00001_00060_00026.png,0
0\00001_00061_00014.png,0
0\00001_00061_00023.png,0
0\00001_00062_00011.png,0
0\00001_00062_00020.png,0
0\00001_00062_00029.png,0
0\00001_00063_00017.png,0
0\00001_00063_00021.png,0
0\00001_00063_00027.png,0
0\00001_00064_00020.png,0
0\00001_00064_00027.png,0
0\00001_00065_00020.png,0
0\00001_00065_00027.png,0
0\00001_00066_00010.png,0
0\00001_00066_00019.png,0
0\00001_00066_00026.png,0
0\00001_00067_00017.png,0
0\00001_00067_00026.png,0
0\00001_00068_00022.png,0
0\00001_00068_00026.png,0
0\00001_00069_00021.png,0
0\00001_00069_00028.png,0
0\00001_00070_00005.png,0
0\00001_00070_00014.png,0
0\00001_00070_00023.png,0
0\00001_00071_00009.png,0
0\00001_00071_00018.png,0
0\00001_00071_00027.png,0
0\00001_00072_00007.png,0
0\00001_00072_00016.png,0
0\00001_00072_00025.png,0
0\00001_00073_00005.png,0
0\00001_00073_00022.png,0
0\00001_00073_00029.png,0
0\00002_00000_00013.png,0
0\00002_00000_00020.png,0
0\00002_00000_00025.png,0
0\00002_00001_00014.png,0
0\00002_00001_00020.png,0
0\00002_00001_00025.png,0
0\00002_00002_00014.png,0
0\00002_00002_00015.png,0
0\00002_00002_00023.png,0
0\00002_00002_00027.png,0
0\00002_00003_00000.png,0
0\00002_00003_00006.png,0
0\00002_00003_00015.png,0
0\00002_00003_00024.png,0
0\00002_00004_00011.png,0
0\00002_00004_00020.png,0
0\00002_00004_00025.png,0
0\00002_00004_00026.png,0
0\00002_00005_00006.png,0
0\00002_00005_00015.png,0
0\00002_00005_00024.png,0
0\00002_00005_00025.png,0
0\00002_00005_00028.png,0
0\00002_00006_00012.png,0
0\00002_00006_00021.png,0
0\00002_00006_00027.png,0
0\00002_00007_00010.png,0
0\00002_00007_00019.png,0
0\00002_00007_00028.png,0
0\00002_00008_00016.png,0
0\00002_00008_00024.png,0
0\00002_00008_00028.png,0
0\00002_00009_00007.png,0
0\00002_00009_00013.png,0
0\00002_00009_00018.png,0
0\00002_00010_00012.png,0
0\00002_00010_00019.png,0
0\00002_00011_00018.png,0
0\00002_00011_00023.png,0
0\00002_00011_00028.png,0
0\00002_00012_00000.png,0
0\00002_00012_00009.png,0
0\00002_00012_00017.png,0
0\00002_00013_00003.png,0
0\00002_00013_00012.png,0
0\00002_00013_00021.png,0
0\00002_00013_00029.png,0
0\00002_00014_00018.png,0
0\00002_00015_00000.png,0
0\00002_00015_00009.png,0
0\00002_00015_00014.png,0
0\00002_00016_00014.png,0
0\00002_00016_00020.png,0
0\00002_00016_00024.png,0
0\00002_00017_00011.png,0
0\00002_00017_00022.png,0
0\00002_00017_00023.png,0
0\00002_00018_00014.png,0
0\00002_00018_00023.png,0
0\00002_00018_00025.png,0
0\00002_00018_00026.png,0
0\00002_00019_00009.png,0
0\00002_00019_00018.png,0
0\00002_00019_00028.png,0
0\00002_00020_00012.png,0
0\00002_00020_00021.png,0
0\00002_00020_00028.png,0
0\00002_00021_00010.png,0
0\00002_00021_00019.png,0
0\00002_00022_00016.png,0
0\00002_00022_00025.png,0
0\00002_00023_00020.png,0
0\00002_00023_00029.png,0
0\00002_00024_00010.png,0
0\00002_00024_00019.png,0
0\00002_00024_00028.png,0
0\00002_00025_00019.png,0
0\00002_00026_00016.png,0
0\00002_00026_00026.png,0
0\00002_00027_00018.png,0
0\00002_00027_00027.png,0
0\00002_00028_00012.png,0
0\00002_00028_00021.png,0
0\00002_00029_00008.png,0
0\00002_00030_00023.png,0
0\00002_00031_00012.png,0
0\00002_00031_00021.png,0
0\00002_00032_00016.png,0
0\00002_00032_00025.png,0
0\00002_00033_00023.png,0
0\00002_00034_00025.png,0
0\00002_00035_00011.png,0
0\00002_00035_00020.png,0
0\00002_00036_00017.png,0
0\00002_00036_00026.png,0
0\00002_00037_00017.png,0
0\00002_00037_00026.png,0
0\00002_00038_00005.png,0
0\00002_00039_00014.png,0
0\00002_00039_00023.png,0
0\00002_00040_00019.png,0
0\00002_00040_00028.png,0
0\00002_00041_00028.png,0
0\00002_00042_00019.png,0
0\00002_00042_00028.png,0
0\00002_00043_00025.png,0
0\00002_00044_00014.png,0
0\00002_00044_00023.png,0
0\00002_00045_00022.png,0
0\00002_00046_00008.png,0
0\00002_00046_00017.png,0
0\00002_00046_00026.png,0
0\00002_00047_00028.png,0
0\00002_00049_00025.png,0
0\00002_00050_00021.png,0
0\00002_00050_00029.png,0
0\00002_00051_00011.png,0
0\00002_00051_00020.png,0
0\00002_00052_00004.png,0
0\00002_00052_00015.png,0
0\00002_00053_00016.png,0
0\00002_00053_00025.png,0
0\00002_00054_00018.png,0
0\00002_00054_00028.png,0
0\00002_00055_00023.png,0
0\00002_00056_00011.png,0
0\00002_00056_00020.png,0
0\00002_00057_00018.png,0
0\00002_00057_00027.png,0
0\00002_00058_00019.png,0
0\00002_00058_00028.png,0
0\00002_00059_00007.png,0
0\00002_00059_00016.png,0
0\00002_00059_00017.png,0
0\00002_00060_00015.png,0
0\00002_00061_00000.png,0
0\00002_00061_00011.png,0
0\00002_00061_00023.png,0
0\00002_00062_00017.png,0
0\00002_00062_00025.png,0
0\00002_00063_00028.png,0
0\00002_00064_00021.png,0
0\00002_00064_00029.png,0
0\00002_00065_00000.png,0
0\00002_00065_00009.png,0
0\00002_00065_00016.png,0
0\00002_00066_00020.png,0
0\00002_00066_00029.png,0
0\00002_00067_00012.png,0
0\00002_00067_00021.png,0
0\00002_00068_00021.png,0
0\00002_00070_00020.png,0
0\00002_00070_00029.png,0
0\00002_00071_00029.png,0
0\00002_00072_00014.png,0
0\00002_00072_00023.png,0
0\00002_00073_00016.png,0
0\00002_00073_00025.png,0
0\00002_00074_00019.png,0
0\00002_00074_00029.png,0
0\00003_00000_00007.png,0
0\00003_00000_00015.png,0
0\00003_00000_00023.png,0
0\00003_00000_00026.png,0
0\00003_00000_00029.png,0
0\00003_00001_00002.png,0
0\00003_00001_00003.png,0
0\00003_00001_00012.png,0
0\00003_00001_00013.png,0
0\00003_00001_00014.png,0
0\00003_00001_00023.png,0
0\00003_00001_00029.png,0
0\00003_00002_00004.png,0
0\00003_00002_00012.png,0
0\00003_00002_00018.png,0
0\00003_00002_00020.png,0
0\00003_00002_00025.png,0
0\00003_00002_00028.png,0
0\00003_00003_00004.png,0
0\00003_00003_00011.png,0
0\00003_00003_00019.png,0
0\00003_00003_00024.png,0
0\00003_00003_00029.png,0
0\00003_00004_00004.png,0
0\00003_00004_00013.png,0
0\00003_00004_00020.png,0
0\00003_00004_00026.png,0
0\00003_00005_00005.png,0
0\00003_00005_00020.png,0
0\00003_00005_00028.png,0
0\00003_00006_00000.png,0
0\00003_00006_00006.png,0
0\00003_00006_00016.png,0
0\00003_00006_00027.png,0
0\00003_00007_00005.png,0
0\00003_00007_00009.png,0
0\00003_00007_00015.png,0
0\00003_00007_00023.png,0
0\00003_00007_00028.png,0
0\00003_00008_00014.png,0
0\00003_00008_00022.png,0
0\00003_00008_00029.png,0
0\00003_00009_00008.png,0
0\00003_00009_00017.png,0
0\00003_00009_00021.png,0
0\00003_00009_00027.png,0
0\00003_00009_00029.png,0
0\00003_00010_00006.png,0
0\00003_00010_00012.png,0
0\00003_00010_00019.png,0
0\00003_00010_00023.png,0
0\00003_00010_00025.png,0
0\00003_00010_00028.png,0
0\00003_00011_00017.png,0
0\00003_00011_00023.png,0
0\00003_00011_00028.png,0
0\00003_00012_00011.png,0
0\00003_00012_00019.png,0
0\00003_00012_00026.png,0
0\00003_00013_00003.png,0
0\00003_00013_00015.png,0
0\00003_00013_00026.png,0
0\00003_00013_00029.png,0
0\00003_00014_00006.png,0
0\00003_00014_00016.png,0
0\00003_00014_00026.png,0
0\00003_00014_00029.png,0
0\00003_00015_00014.png,0
0\00003_00015_00022.png,0
0\00003_00015_00029.png,0
0\00003_00016_00003.png,0
0\00003_00016_00013.png,0
0\00003_00016_00019.png,0
0\00003_00016_00028.png,0
0\00003_00017_00005.png,0
0\00003_00017_00013.png,0
0\00003_00017_00021.png,0
0\00003_00017_00027.png,0
0\00003_00017_00029.png,0
0\00003_00018_00004.png,0
0\00003_00018_00016.png,0
0\00003_00018_00024.png,0
0\00003_00018_00029.png,0
0\00003_00019_00006.png,0
0\00003_00019_00017.png,0
0\00003_00019_00029.png,0
0\00003_00020_00010.png,0
0\00003_00020_00021.png,0
0\00003_00020_00029.png,0
0\00003_00021_00009.png,0
0\00003_00021_00021.png,0
0\00003_00021_00027.png,0
0\00003_00022_00008.png,0
0\00003_00022_00017.png,0
0\00003_00022_00024.png,0
0\00003_00022_00029.png,0
0\00003_00023_00010.png,0
0\00003_00023_00018.png,0
0\00003_00023_00026.png,0
0\00003_00024_00009.png,0
0\00003_00024_00015.png,0
0\00003_00024_00020.png,0
0\00003_00024_00029.png,0
0\00003_00025_00013.png,0
0\00003_00025_00029.png,0
0\00003_00026_00013.png,0
0\00003_00026_00023.png,0
0\00003_00026_00029.png,0
0\00003_00027_00012.png,0
0\00003_00027_00021.png,0
0\00003_00027_00029.png,0
0\00003_00028_00009.png,0
0\00003_00028_00022.png,0
0\00003_00028_00029.png,0
0\00003_00029_00004.png,0
0\00003_00029_00011.png,0
0\00003_00029_00022.png,0
0\00003_00029_00029.png,0
0\00003_00030_00003.png,0
0\00003_00030_00015.png,0
0\00003_00030_00027.png,0
0\00003_00031_00010.png,0
0\00003_00031_00020.png,0
0\00003_00031_00029.png,0
0\00003_00032_00000.png,0
0\00003_00032_00012.png,0
0\00003_00032_00024.png,0
0\00003_00033_00009.png,0
0\00003_00033_00021.png,0
0\00003_00033_00028.png,0
0\00003_00034_00007.png,0
0\00003_00034_00020.png,0
0\00003_00034_00029.png,0
0\00003_00035_00006.png,0
0\00003_00035_00015.png,0
0\00003_00035_00029.png,0
0\00003_00036_00009.png,0
0\00003_00036_00020.png,0
0\00003_00036_00028.png,0
0\00003_00037_00013.png,0
0\00003_00037_00027.png,0
0\00003_00038_00013.png,0
0\00003_00038_00020.png,0
0\00003_00038_00027.png,0
0\00003_00039_00009.png,0
0\00003_00039_00020.png,0
0\00003_00039_00028.png,0
0\00003_00040_00007.png,0
0\00003_00040_00015.png,0
0\00003_00040_00022.png,0
0\00003_00040_00029.png,0
0\00003_00041_00004.png,0
0\00003_00041_00014.png,0
0\00003_00041_00025.png,0
0\00003_00042_00006.png,0
0\00003_00042_00012.png,0
0\00003_00042_00021.png,0
0\00003_00042_00029.png,0
0\00003_00043_00009.png,0
0\00003_00043_00023.png,0
0\00003_00043_00029.png,0
0\00003_00044_00004.png,0
0\00003_00044_00017.png,0
0\00003_00044_00028.png,0
0\00003_00045_00003.png,0
0\00003_00045_00012.png,0
0\00003_00045_00021.png,0
0\00003_00045_00027.png,0
0\00003_00046_00006.png,0
0\00003_00046_00012.png,0
0\00003_00046_00021.png,0
0\00003_00046_00028.png,0
0\00003_00046_00029.png,0
0\00004_00000_00000.png,0
0\00004_00000_00009.png,0
0\00004_00000_00018.png,0
0\00004_00000_00025.png,0
0\00004_00000_00029.png,0
0\00004_00001_00000.png,0
0\00004_00001_00009.png,0
0\00004_00001_00018.png,0
0\00004_00001_00029.png,0
0\00004_00002_00001.png,0
0\00004_00002_00013.png,0
0\00004_00002_00019.png,0
0\00004_00002_00025.png,0
0\00004_00002_00029.png,0
0\00004_00003_00016.png,0
0\00004_00003_00023.png,0
0\00004_00003_00029.png,0
0\00004_00004_00000.png,0
0\00004_00004_00011.png,0
0\00004_00004_00019.png,0
0\00004_00004_00023.png,0
0\00004_00005_00000.png,0
0\00004_00005_00010.png,0
0\00004_00005_00018.png,0
0\00004_00005_00024.png,0
0\00004_00006_00003.png,0
0\00004_00006_00014.png,0
0\00004_00006_00021.png,0
0\00004_00006_00027.png,0
0\00004_00007_00013.png,0
0\00004_00007_00023.png,0
0\00004_00007_00028.png,0
0\00004_00007_00029.png,0
0\00004_00008_00005.png,0
0\00004_00008_00017.png,0
0\00004_00008_00028.png,0
0\00004_00009_00003.png,0
0\00004_00009_00017.png,0
0\00004_00009_00029.png,0
0\00004_00010_00012.png,0
0\00004_00010_00015.png,0
0\00004_00010_00023.png,0
0\00004_00010_00024.png,0
0\00004_00010_00028.png,0
0\00004_00011_00006.png,0
0\00004_00011_00017.png,0
0\00004_00011_00025.png,0
0\00004_00011_00029.png,0
0\00004_00012_00002.png,0
0\00004_00012_00014.png,0
0\00004_00012_00023.png,0
0\00004_00012_00028.png,0
0\00004_00013_00008.png,0
0\00004_00013_00019.png,0
0\00004_00013_00023.png,0
0\00004_00013_00024.png,0
0\00004_00013_00025.png,0
0\00004_00013_00026.png,0
0\00004_00013_00028.png,0
0\00004_00014_00012.png,0
0\00004_00014_00022.png,0
0\00004_00014_00028.png,0
0\00004_00014_00029.png,0
0\00004_00015_00009.png,0
0\00004_00015_00021.png,0
0\00004_00015_00029.png,0
0\00004_00016_00000.png,0
0\00004_00016_00013.png,0
0\00004_00016_00024.png,0
0\00004_00016_00029.png,0
0\00004_00017_00008.png,0
0\00004_00017_00019.png,0
0\00004_00017_00029.png,0
0\00004_00018_00000.png,0
0\00004_00018_00006.png,0
0\00004_00018_00013.png,0
0\00004_00018_00020.png,0
0\00004_00018_00024.png,0
0\00004_00018_00028.png,0
0\00004_00019_00008.png,0
0\00004_00019_00017.png,0
0\00004_00019_00023.png,0
0\00004_00019_00027.png,0
0\00004_00020_00011.png,0
0\00004_00020_00023.png,0
0\00004_00020_00029.png,0
0\00004_00021_00009.png,0
0\00004_00021_00019.png,0
0\00004_00021_00024.png,0
0\00004_00021_00025.png,0
0\00004_00021_00026.png,0
0\00004_00021_00027.png,0
0\00004_00022_00007.png,0
0\00004_00022_00019.png,0
0\00004_00022_00029.png,0
0\00004_00023_00026.png,0
0\00004_00024_00022.png,0
0\00004_00024_00029.png,0
0\00004_00025_00013.png,0
0\00004_00025_00020.png,0
0\00004_00025_00029.png,0
0\00004_00026_00000.png,0
0\00004_00026_00013.png,0
0\00004_00026_00025.png,0
0\00004_00026_00029.png,0
0\00004_00027_00015.png,0
0\00004_00027_00021.png,0
0\00004_00027_00025.png,0
0\00004_00027_00029.png,0
0\00004_00028_00016.png,0
0\00004_00028_00025.png,0
0\00004_00028_00029.png,0
0\00004_00029_00013.png,0
0\00004_00029_00023.png,0
0\00004_00029_00029.png,0
0\00004_00030_00007.png,0
0\00004_00030_00016.png,0
0\00004_00030_00024.png,0
0\00004_00030_00027.png,0
0\00004_00031_00021.png,0
0\00004_00032_00021.png,0
0\00004_00032_00026.png,0
0\00004_00032_00029.png,0
0\00004_00033_00008.png,0
0\00004_00033_00020.png,0
0\00004_00033_00026.png,0
0\00004_00033_00029.png,0
0\00004_00034_00009.png,0
0\00004_00034_00020.png,0
0\00004_00034_00024.png,0
0\00004_00034_00025.png,0
0\00004_00034_00029.png,0
0\00004_00035_00011.png,0
0\00004_00035_00022.png,0
0\00004_00035_00028.png,0
0\00004_00036_00005.png,0
0\00004_00036_00017.png,0
0\00004_00036_00024.png,0
0\00004_00036_00028.png,0
0\00004_00037_00009.png,0
0\00004_00037_00023.png,0
0\00004_00037_00029.png,0
0\00004_00038_00009.png,0
0\00004_00038_00020.png,0
0\00004_00038_00026.png,0
0\00004_00038_00029.png,0
0\00004_00039_00005.png,0
0\00004_00039_00020.png,0
0\00004_00039_00027.png,0
0\00004_00040_00009.png,0
0\00004_00040_00021.png,0
0\00004_00040_00029.png,0
0\00004_00041_00006.png,0
0\00004_00041_00018.png,0
0\00004_00041_00025.png,0
0\00004_00041_00029.png,0
0\00004_00042_00005.png,0
0\00004_00042_00017.png,0
0\00004_00042_00023.png,0
0\00004_00042_00027.png,0
0\00004_00042_00029.png,0
0\00004_00043_00008.png,0
0\00004_00043_00020.png,0
0\00004_00043_00027.png,0
0\00004_00044_00013.png,0
0\00004_00044_00021.png,0
0\00004_00044_00027.png,0
0\00004_00044_00029.png,0
0\00004_00045_00005.png,0
0\00004_00045_00017.png,0
0\00004_00045_00024.png,0
0\00004_00045_00029.png,0
0\00004_00046_00002.png,0
0\00004_00046_00014.png,0
0\00004_00046_00028.png,0
0\00004_00047_00000.png,0
0\00004_00047_00012.png,0
0\00004_00047_00020.png,0
0\00004_00047_00028.png,0
0\00004_00048_00006.png,0
0\00004_00048_00017.png,0
0\00004_00048_00029.png,0
0\00004_00049_00010.png,0
0\00004_00049_00022.png,0
0\00004_00049_00029.png,0
0\00004_00050_00008.png,0
0\00004_00050_00021.png,0
0\00004_00050_00029.png,0
0\00004_00051_00002.png,0
0\00004_00051_00014.png,0
0\00004_00051_00024.png,0
0\00004_00051_00027.png,0
0\00004_00052_00011.png,0
0\00004_00052_00023.png,0
0\00004_00052_00029.png,0
0\00004_00053_00011.png,0
0\00004_00053_00023.png,0
0\00004_00053_00028.png,0
0\00004_00054_00011.png,0
